standard_structure_id,complex_pdb_path,plip_work_dir,plip_report_path,ged_file_path,n_ligand_atoms,n_ligand_nodes,n_protein_nodes,n_total_nodes,n_interaction_records,n_ligand_connectivity_edges,n_total_edges,status,error_message
AqTMK_218,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_218_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_218,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_218/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_218_final.txt,21,21,9,30,15,18,32,success,
AqTMK_219,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_219_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_219,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_219/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_219_final.txt,21,21,9,30,15,18,32,success,
AqTMK_220,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_220_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_220,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_220/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_220_final.txt,21,21,10,31,17,18,34,success,
AqTMK_223,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_223_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_223,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_223/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_223_final.txt,21,21,10,31,16,18,33,success,
AqTMK_224,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_224_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_224,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_224/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_224_final.txt,21,21,9,30,15,18,32,success,
AqTMK_228,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_228_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_228,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_228/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_228_final.txt,21,21,11,32,20,18,37,success,
AqTMK_229,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_229_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_229,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_229/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_229_final.txt,21,21,10,31,16,18,33,success,
AqTMK_230,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_230_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_230,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_230/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_230_final.txt,21,21,10,31,16,18,33,success,
AqTMK_231,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_231_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_231,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_231/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_231_final.txt,21,21,10,31,16,18,33,success,
AqTMK_233,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_233_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_233,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_233/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_233_final.txt,21,21,9,30,16,18,33,success,
AqTMK_234,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_234_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_234,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_234/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_234_final.txt,21,21,9,30,15,18,32,success,
AqTMK_236,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_236_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_236,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_236/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_236_final.txt,21,21,9,30,15,18,32,success,
AqTMK_237,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_237_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_237,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_237/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_237_final.txt,21,21,9,30,14,18,31,success,
AqTMK_238,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_238_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_238,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_238/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_238_final.txt,21,21,10,31,14,18,31,success,
AqTMK_240,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_240_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_240,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_240/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_240_final.txt,21,21,10,31,15,18,32,success,
AqTMK_242,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_242_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_242,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_242/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_242_final.txt,21,21,9,30,15,18,32,success,
AqTMK_244,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_244_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_244,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_244/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_244_final.txt,21,21,10,31,17,18,34,success,
AqTMK_245,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_245_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_245,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_245/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_245_final.txt,21,21,9,30,15,18,32,success,
AqTMK_246,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_246_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_246,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_246/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_246_final.txt,21,21,10,31,17,18,34,success,
AqTMK_249,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_249_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_249,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_249/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_249_final.txt,21,21,9,30,15,18,32,success,
AqTMK_253,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_253_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_253,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_253/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_253_final.txt,21,21,9,30,14,18,31,success,
AqTMK_257,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_257_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_257,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_257/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_257_final.txt,21,21,10,31,16,18,33,success,
AqTMK_259,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_259_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_259,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_259/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_259_final.txt,21,21,10,31,16,18,33,success,
AqTMK_261,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_261_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_261,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_261/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_261_final.txt,21,21,9,30,17,18,34,success,
AqTMK_262,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_262_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_262,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_262/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_262_final.txt,21,21,10,31,16,18,33,success,
AqTMK_263,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_263_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_263,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_263/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_263_final.txt,21,21,9,30,15,18,32,success,
AqTMK_264,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_264_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_264,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_264/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_264_final.txt,21,21,9,30,13,18,30,success,
AqTMK_267,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_267_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_267,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_267/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_267_final.txt,21,21,9,30,15,18,32,success,
AqTMK_270,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_270_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_270,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_270/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_270_final.txt,21,21,10,31,16,18,33,success,
AqTMK_272,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_272_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_272,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_272/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_272_final.txt,21,21,9,30,15,18,32,success,
AqTMK_273,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_273_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_273,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_273/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_273_final.txt,21,21,9,30,16,18,33,success,
AqTMK_274,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_274_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_274,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_274/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_274_final.txt,21,21,9,30,15,18,32,success,
AqTMK_275,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_275_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_275,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_275/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_275_final.txt,21,21,10,31,15,18,32,success,
AqTMK_276,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_276_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_276,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_276/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_276_final.txt,21,21,9,30,14,18,31,success,
AqTMK_277,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_277_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_277,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_277/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_277_final.txt,21,21,9,30,14,18,31,success,
AqTMK_279,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_279_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_279,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_279/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_279_final.txt,21,21,9,30,15,18,32,success,
AqTMK_281,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_281_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_281,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_281/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_281_final.txt,21,21,11,32,17,18,34,success,
AqTMK_284,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_284_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_284,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_284/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_284_final.txt,21,21,10,31,16,18,33,success,
AqTMK_285,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_285_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_285,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_285/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_285_final.txt,21,21,10,31,16,18,33,success,
AqTMK_286,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_286_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_286,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_286/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_286_final.txt,21,21,9,30,15,18,32,success,
AqTMK_287,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_287_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_287,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_287/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_287_final.txt,21,21,10,31,16,18,33,success,
AqTMK_288,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_288_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_288,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_288/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_288_final.txt,21,21,9,30,14,18,31,success,
AqTMK_290,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_290_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_290,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_290/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_290_final.txt,21,21,9,30,15,18,32,success,
AqTMK_292,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_292_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_292,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_292/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_292_final.txt,21,21,9,30,15,18,32,success,
AqTMK_295,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_295_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_295,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_295/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_295_final.txt,21,21,10,31,16,18,33,success,
AqTMK_299,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_299_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_299,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_299/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_299_final.txt,21,21,9,30,15,18,32,success,
AqTMK_300,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_300_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_300,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_300/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_300_final.txt,21,21,9,30,14,18,31,success,
AqTMK_309,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_309_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_309,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_309/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_309_final.txt,21,21,9,30,15,18,32,success,
AqTMK_311,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_311_complex.pdb,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_311,results/AqTMK/05_plip_interaction_graphs/plip_outputs/AqTMK_311/report.xml,results/AqTMK/05_plip_interaction_graphs/ged_input_files/AqTMK_311_final.txt,21,21,10,31,16,18,33,success,
