standard_structure_id,complex_pdb_path,plip_work_dir,plip_report_path,ged_file_path,n_ligand_atoms,n_ligand_nodes,n_protein_nodes,n_total_nodes,n_interaction_records,n_ligand_connectivity_edges,n_total_edges,status,error_message
PTP1B_137,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_137_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_137,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_137/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_137_final.txt,17,17,9,26,12,17,29,success,
PTP1B_138,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_138_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_138,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_138/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_138_final.txt,17,17,10,27,12,17,29,success,
PTP1B_139,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_139_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_139,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_139/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_139_final.txt,17,17,9,26,12,17,29,success,
PTP1B_140,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_140_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_140,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_140/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_140_final.txt,17,17,10,27,13,17,30,success,
PTP1B_141,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_141_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_141,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_141/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_141_final.txt,17,17,9,26,12,17,29,success,
PTP1B_142,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_142_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_142,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_142/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_142_final.txt,17,17,9,26,12,17,29,success,
PTP1B_143,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_143_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_143,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_143/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_143_final.txt,17,17,10,27,13,17,30,success,
PTP1B_144,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_144_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_144,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_144/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_144_final.txt,17,17,9,26,14,17,31,success,
PTP1B_145,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_145_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_145,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_145/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_145_final.txt,17,17,9,26,13,17,30,success,
PTP1B_146,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_146_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_146,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_146/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_146_final.txt,17,17,10,27,13,17,30,success,
PTP1B_147,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_147_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_147,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_147/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_147_final.txt,17,17,9,26,12,17,29,success,
PTP1B_148,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_148_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_148,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_148/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_148_final.txt,17,17,8,25,11,17,28,success,
PTP1B_149,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_149_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_149,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_149/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_149_final.txt,17,17,8,25,12,17,29,success,
PTP1B_150,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_150_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_150,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_150/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_150_final.txt,17,17,10,27,13,17,30,success,
PTP1B_151,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_151_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_151,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_151/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_151_final.txt,17,17,8,25,11,17,28,success,
PTP1B_152,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_152_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_152,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_152/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_152_final.txt,17,17,12,29,16,17,33,success,
PTP1B_153,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_153_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_153,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_153/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_153_final.txt,17,17,10,27,15,17,32,success,
PTP1B_154,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_154_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_154,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_154/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_154_final.txt,17,17,9,26,12,17,29,success,
PTP1B_155,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_155_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_155,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_155/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_155_final.txt,17,17,10,27,14,17,31,success,
PTP1B_156,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_156_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_156,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_156/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_156_final.txt,17,17,10,27,13,17,30,success,
PTP1B_157,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_157_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_157,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_157/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_157_final.txt,17,17,10,27,14,17,31,success,
PTP1B_158,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_158_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_158,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_158/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_158_final.txt,17,17,9,26,12,17,29,success,
PTP1B_159,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_159_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_159,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_159/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_159_final.txt,17,17,9,26,12,17,29,success,
PTP1B_160,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_160_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_160,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_160/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_160_final.txt,17,17,10,27,14,17,31,success,
PTP1B_161,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_161_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_161,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_161/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_161_final.txt,17,17,9,26,12,17,29,success,
PTP1B_162,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_162_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_162,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_162/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_162_final.txt,17,17,10,27,15,17,32,success,
PTP1B_163,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_163_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_163,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_163/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_163_final.txt,17,17,10,27,14,17,31,success,
PTP1B_164,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_164_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_164,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_164/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_164_final.txt,17,17,9,26,12,17,29,success,
PTP1B_165,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_165_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_165,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_165/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_165_final.txt,17,17,8,25,10,17,27,success,
PTP1B_166,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_166_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_166,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_166/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_166_final.txt,17,17,10,27,14,17,31,success,
PTP1B_167,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_167_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_167,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_167/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_167_final.txt,17,17,10,27,14,17,31,success,
PTP1B_168,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_168_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_168,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_168/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_168_final.txt,17,17,11,28,16,17,33,success,
PTP1B_169,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_169_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_169,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_169/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_169_final.txt,17,17,11,28,13,17,30,success,
PTP1B_170,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_170_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_170,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_170/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_170_final.txt,17,17,9,26,12,17,29,success,
PTP1B_171,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_171_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_171,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_171/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_171_final.txt,17,17,10,27,14,17,31,success,
PTP1B_172,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_172_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_172,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_172/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_172_final.txt,17,17,9,26,11,17,28,success,
PTP1B_173,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_173_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_173,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_173/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_173_final.txt,17,17,8,25,12,17,29,success,
PTP1B_174,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_174_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_174,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_174/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_174_final.txt,17,17,9,26,12,17,29,success,
PTP1B_175,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_175_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_175,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_175/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_175_final.txt,17,17,9,26,13,17,30,success,
PTP1B_176,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_176_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_176,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_176/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_176_final.txt,17,17,10,27,13,17,30,success,
PTP1B_177,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_177_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_177,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_177/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_177_final.txt,17,17,9,26,12,17,29,success,
PTP1B_178,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_178_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_178,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_178/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_178_final.txt,17,17,9,26,11,17,28,success,
PTP1B_179,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_179_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_179,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_179/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_179_final.txt,17,17,9,26,11,17,28,success,
PTP1B_180,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_180_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_180,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_180/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_180_final.txt,17,17,9,26,11,17,28,success,
PTP1B_181,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_181_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_181,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_181/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_181_final.txt,17,17,11,28,15,17,32,success,
PTP1B_182,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_182_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_182,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_182/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_182_final.txt,17,17,9,26,13,17,30,success,
PTP1B_183,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_183_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_183,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_183/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_183_final.txt,17,17,9,26,12,17,29,success,
PTP1B_184,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_184_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_184,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_184/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_184_final.txt,17,17,9,26,12,17,29,success,
PTP1B_185,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_185_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_185,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_185/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_185_final.txt,17,17,8,25,11,17,28,success,
PTP1B_186,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_186_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_186,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_186/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_186_final.txt,17,17,11,28,16,17,33,success,
PTP1B_187,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_187_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_187,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_187/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_187_final.txt,17,17,11,28,14,17,31,success,
PTP1B_188,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_188_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_188,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_188/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_188_final.txt,17,17,9,26,12,17,29,success,
PTP1B_189,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_189_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_189,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_189/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_189_final.txt,17,17,11,28,13,17,30,success,
PTP1B_190,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_190_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_190,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_190/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_190_final.txt,17,17,9,26,12,17,29,success,
PTP1B_191,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_191_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_191,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_191/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_191_final.txt,17,17,10,27,15,17,32,success,
PTP1B_192,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_192_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_192,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_192/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_192_final.txt,17,17,10,27,14,17,31,success,
PTP1B_193,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_193_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_193,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_193/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_193_final.txt,17,17,9,26,13,17,30,success,
PTP1B_194,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_194_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_194,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_194/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_194_final.txt,17,17,10,27,12,17,29,success,
PTP1B_195,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_195_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_195,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_195/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_195_final.txt,17,17,8,25,11,17,28,success,
PTP1B_196,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_196_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_196,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_196/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_196_final.txt,17,17,9,26,12,17,29,success,
PTP1B_197,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_197_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_197,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_197/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_197_final.txt,17,17,9,26,11,17,28,success,
PTP1B_198,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_198_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_198,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_198/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_198_final.txt,17,17,9,26,12,17,29,success,
PTP1B_199,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_199_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_199,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_199/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_199_final.txt,17,17,9,26,12,17,29,success,
PTP1B_200,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_200_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_200,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_200/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_200_final.txt,17,17,9,26,12,17,29,success,
PTP1B_201,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_201_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_201,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_201/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_201_final.txt,17,17,9,26,11,17,28,success,
PTP1B_202,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_202_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_202,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_202/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_202_final.txt,17,17,9,26,12,17,29,success,
PTP1B_203,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_203_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_203,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_203/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_203_final.txt,17,17,9,26,11,17,28,success,
PTP1B_204,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_204_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_204,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_204/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_204_final.txt,17,17,9,26,11,17,28,success,
