standard_structure_id,complex_pdb_path,plip_work_dir,plip_report_path,ged_file_path,n_ligand_atoms,n_ligand_nodes,n_protein_nodes,n_total_nodes,n_interaction_records,n_ligand_connectivity_edges,n_total_edges,status,error_message
GAC_162,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_162_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_162,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_162/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_162_final.txt,10,10,6,16,9,9,18,success,
GAC_163,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_163_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_163,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_163/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_163_final.txt,10,10,8,18,10,9,19,success,
GAC_164,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_164_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_164,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_164/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_164_final.txt,10,10,7,17,10,9,19,success,
GAC_166,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_166_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_166,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_166/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_166_final.txt,10,10,7,17,10,9,19,success,
GAC_167,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_167_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_167,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_167/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_167_final.txt,10,10,7,17,10,9,19,success,
GAC_168,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_168_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_168,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_168/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_168_final.txt,10,10,7,17,10,9,19,success,
GAC_169,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_169_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_169,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_169/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_169_final.txt,10,10,7,17,9,9,18,success,
GAC_170,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_170_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_170,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_170/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_170_final.txt,10,10,7,17,10,9,19,success,
GAC_171,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_171_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_171,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_171/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_171_final.txt,10,10,8,18,11,9,20,success,
GAC_172,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_172_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_172,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_172/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_172_final.txt,10,10,7,17,10,9,19,success,
GAC_174,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_174_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_174,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_174/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_174_final.txt,10,10,8,18,10,9,19,success,
GAC_175,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_175_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_175,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_175/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_175_final.txt,10,10,7,17,10,9,19,success,
GAC_178,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_178_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_178,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_178/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_178_final.txt,10,10,7,17,9,9,18,success,
GAC_179,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_179_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_179,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_179/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_179_final.txt,10,10,8,18,11,9,20,success,
GAC_181,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_181_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_181,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_181/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_181_final.txt,10,10,9,19,11,9,20,success,
GAC_182,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_182_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_182,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_182/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_182_final.txt,10,10,7,17,10,9,19,success,
GAC_183,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_183_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_183,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_183/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_183_final.txt,10,10,7,17,10,9,19,success,
GAC_184,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_184_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_184,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_184/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_184_final.txt,10,10,7,17,9,9,18,success,
GAC_186,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_186_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_186,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_186/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_186_final.txt,10,10,7,17,9,9,18,success,
GAC_187,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_187_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_187,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_187/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_187_final.txt,10,10,7,17,10,9,19,success,
GAC_189,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_189_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_189,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_189/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_189_final.txt,10,10,7,17,10,9,19,success,
GAC_190,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_190_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_190,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_190/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_190_final.txt,10,10,7,17,10,9,19,success,
GAC_191,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_191_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_191,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_191/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_191_final.txt,10,10,7,17,10,9,19,success,
GAC_192,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_192_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_192,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_192/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_192_final.txt,10,10,7,17,10,9,19,success,
GAC_193,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_193_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_193,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_193/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_193_final.txt,10,10,7,17,10,9,19,success,
GAC_194,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_194_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_194,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_194/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_194_final.txt,10,10,6,16,9,9,18,success,
GAC_195,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_195_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_195,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_195/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_195_final.txt,10,10,8,18,10,9,19,success,
GAC_197,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_197_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_197,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_197/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_197_final.txt,10,10,7,17,9,9,18,success,
GAC_199,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_199_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_199,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_199/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_199_final.txt,10,10,7,17,10,9,19,success,
GAC_200,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_200_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_200,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_200/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_200_final.txt,10,10,7,17,10,9,19,success,
GAC_201,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_201_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_201,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_201/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_201_final.txt,10,10,7,17,10,9,19,success,
GAC_202,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_202_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_202,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_202/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_202_final.txt,10,10,6,16,9,9,18,success,
GAC_204,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_204_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_204,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_204/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_204_final.txt,10,10,7,17,10,9,19,success,
GAC_205,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_205_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_205,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_205/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_205_final.txt,10,10,8,18,11,9,20,success,
GAC_206,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_206_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_206,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_206/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_206_final.txt,10,10,7,17,10,9,19,success,
GAC_207,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_207_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_207,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_207/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_207_final.txt,10,10,7,17,10,9,19,success,
GAC_208,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_208_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_208,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_208/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_208_final.txt,10,10,8,18,10,9,19,success,
GAC_209,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_209_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_209,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_209/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_209_final.txt,10,10,7,17,10,9,19,success,
GAC_210,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_210_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_210,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_210/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_210_final.txt,10,10,7,17,10,9,19,success,
GAC_211,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_211_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_211,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_211/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_211_final.txt,10,10,7,17,10,9,19,success,
GAC_212,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_212_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_212,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_212/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_212_final.txt,10,10,8,18,10,9,19,success,
GAC_213,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_213_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_213,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_213/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_213_final.txt,10,10,7,17,9,9,18,success,
GAC_214,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_214_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_214,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_214/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_214_final.txt,10,10,7,17,10,9,19,success,
GAC_215,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_215_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_215,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_215/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_215_final.txt,10,10,7,17,10,9,19,success,
GAC_217,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_217_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_217,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_217/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_217_final.txt,10,10,7,17,10,9,19,success,
GAC_218,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_218_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_218,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_218/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_218_final.txt,10,10,7,17,10,9,19,success,
GAC_219,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_219_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_219,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_219/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_219_final.txt,10,10,7,17,10,9,19,success,
GAC_220,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_220_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_220,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_220/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_220_final.txt,10,10,7,17,10,9,19,success,
GAC_221,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_221_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_221,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_221/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_221_final.txt,10,10,7,17,10,9,19,success,
GAC_222,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_222_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_222,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_222/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_222_final.txt,10,10,7,17,10,9,19,success,
GAC_223,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_223_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_223,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_223/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_223_final.txt,10,10,7,17,10,9,19,success,
GAC_224,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_224_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_224,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_224/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_224_final.txt,10,10,7,17,9,9,18,success,
GAC_225,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_225_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_225,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_225/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_225_final.txt,10,10,7,17,9,9,18,success,
GAC_226,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_226_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_226,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_226/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_226_final.txt,10,10,6,16,9,9,18,success,
GAC_227,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_227_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_227,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_227/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_227_final.txt,10,10,7,17,10,9,19,success,
GAC_228,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_228_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_228,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_228/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_228_final.txt,10,10,7,17,10,9,19,success,
GAC_229,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_229_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_229,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_229/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_229_final.txt,10,10,7,17,9,9,18,success,
GAC_233,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_233_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_233,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_233/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_233_final.txt,10,10,7,17,10,9,19,success,
GAC_234,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_234_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_234,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_234/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_234_final.txt,10,10,7,17,10,9,19,success,
GAC_236,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_236_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_236,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_236/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_236_final.txt,10,10,7,17,10,9,19,success,
GAC_237,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_237_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_237,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_237/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_237_final.txt,10,10,8,18,11,9,20,success,
GAC_238,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_238_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_238,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_238/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_238_final.txt,10,10,7,17,9,9,18,success,
GAC_239,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_239_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_239,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_239/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_239_final.txt,10,10,8,18,10,9,19,success,
GAC_240,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_240_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_240,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_240/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_240_final.txt,10,10,8,18,9,9,18,success,
GAC_242,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_242_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_242,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_242/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_242_final.txt,10,10,7,17,10,9,19,success,
GAC_244,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_244_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_244,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_244/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_244_final.txt,10,10,7,17,9,9,18,success,
GAC_246,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_246_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_246,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_246/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_246_final.txt,10,10,8,18,10,9,19,success,
GAC_247,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_247_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_247,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_247/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_247_final.txt,10,10,7,17,9,9,18,success,
GAC_252,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_252_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_252,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_252/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_252_final.txt,10,10,7,17,9,9,18,success,
GAC_253,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_253_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_253,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_253/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_253_final.txt,10,10,8,18,11,9,20,success,
GAC_254,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_254_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_254,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_254/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_254_final.txt,10,10,8,18,11,9,20,success,
GAC_255,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_255_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_255,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_255/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_255_final.txt,10,10,5,15,6,9,15,success,
GAC_258,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_258_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_258,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_258/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_258_final.txt,10,10,7,17,10,9,19,success,
GAC_260,/home/wms/AF2-test/AF2-CatGraph/results/GAC/02_template_guided_docking/complexes/GAC_260_complex.pdb,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_260,results/GAC/05_plip_interaction_graphs/plip_outputs/GAC_260/report.xml,results/GAC/05_plip_interaction_graphs/ged_input_files/GAC_260_final.txt,10,10,7,17,10,9,19,success,
